order_id,customer_id,order_date,region,category,quantity,unit_price,status
ORD0036760,CUST01807,2024-02-05,South,Grocery,8,45.3,CANCELLED
ORD0036761,CUST00266,2025-02-26,West,Grocery,6,159.59,PENDING
ORD0036762,CUST02539,2024-03-22,north,Grocery,10,39.37,COMPLETED
ORD0036763,CUST01389,2025-04-02,,Clothing,4,490.94,pending
ORD0036764,CUST02943,2024-03-10,SOUTH,Electronics,10,271.87,COMPLETED
ORD0036765,CUST02082,2024-05-12,,Furniture,8,301.05,CANCELLED
ORD0036766,CUST07596,2025-06-17,north,Electronics,9,467.48,CANCELLED
ORD0036767,CUST06556,2025-01-27,West,Furniture,5,464.81,CANCELLED
ORD0036768,CUST04917,2024-05-05,East,Grocery,1,354.12,COMPLETED
ORD0036769,CUST02711,2024-12-14,North,Clothing,2,,completed
ORD0036770,CUST02768,2024-05-28,West,Clothing,9,48.94,CANCELLED
ORD0036771,CUST04936,2025-04-29,north,Clothing,4,499.42,CANCELLED
ORD0036772,CUST01120,2024-01-02,South,Clothing,3,266.48,pending
ORD0036773,CUST05864,2024-03-11,North,Toys,6,334.2,COMPLETED
ORD0036774,CUST03583,2024-11-08,north,Electronics,,117.41,pending
ORD0036775,CUST00027,2024-01-12,East,Toys,10,317.46,pending
ORD0036776,CUST04275,2024-07-23,,Grocery,1,,completed
ORD0036777,CUST05340,2025-03-04,North,Grocery,2,350.45,PENDING
ORD0036778,CUST00365,2024-08-11,South,Electronics,7,53.95,CANCELLED
ORD0036779,CUST07807,2025-03-20,SOUTH,Toys,7,131.32,pending
ORD0036780,CUST07558,2024-04-21,North,Grocery,5,65.72,CANCELLED
ORD0036781,CUST00240,2024-07-31,,Grocery,6,498.08,pending
ORD0036782,CUST05709,2024-11-08,North,Electronics,7,141.8,pending
ORD0036783,CUST07558,2024-06-10,East,Furniture,5,299.8,PENDING
ORD0036784,CUST05916,2024-07-23,north,Grocery,6,388.53,CANCELLED
ORD0036785,CUST05341,2025-03-15,North,Clothing,,186.7,pending
ORD0036786,CUST07605,2024-04-29,West,Electronics,2,58.16,COMPLETED
ORD0036787,CUST01779,2024-07-04,East,Toys,10,252.05,CANCELLED
ORD0036788,CUST04194,2025-06-10,North,Clothing,1,69.89,PENDING
ORD0036789,CUST07336,2025-03-01,East,Furniture,6,493.7,CANCELLED
ORD0036790,CUST00892,2024-02-12,South,Clothing,1,404.9,PENDING
ORD0036791,CUST06309,2025-04-18,South,Grocery,7,128.21,COMPLETED
ORD0036792,CUST03798,2025-04-28,West,Grocery,1,337.14,CANCELLED
ORD0036793,CUST00150,2024-12-17,South,Electronics,5,285.28,COMPLETED
ORD0036794,CUST05651,2024-12-23,East,Toys,10,186.26,pending
ORD0036795,CUST07460,2024-07-09,North,Toys,4,141.42,COMPLETED
ORD0036796,CUST06404,2024-01-07,North,Clothing,3,421.75,CANCELLED
ORD0036797,CUST02031,2025-06-22,East,Furniture,7,474.77,pending
ORD0036798,CUST03228,2024-08-29,SOUTH,Electronics,2,153.25,PENDING
ORD0036799,CUST05316,2024-05-04,South,Furniture,7,411.21,PENDING
ORD0036800,CUST00803,2024-11-14,,Grocery,2,437.18,COMPLETED
ORD0036801,CUST07854,2024-02-14,East,Furniture,2,445.83,CANCELLED
ORD0036802,CUST04193,2024-07-29,West,Clothing,7,290.49,pending
ORD0036803,CUST00763,2024-05-27,East,Toys,9,384.11,CANCELLED
ORD0036804,CUST02195,2025-04-29,north,Toys,2,129.84,PENDING
ORD0036805,CUST03881,2025-03-29,North,Grocery,7,129.05,CANCELLED
ORD0036806,CUST01088,2025-04-26,West,Furniture,4,16.15,completed
ORD0036807,CUST01517,2025-05-18,SOUTH,Grocery,4,59.05,CANCELLED
ORD0036808,CUST01010,2024-04-26,North,Clothing,4,113.71,COMPLETED
ORD0036809,CUST05703,2024-04-16,East,Toys,6,259.17,COMPLETED
ORD0036810,CUST04815,2025-06-06,North,Electronics,10,125.52,COMPLETED
ORD0036811,CUST04636,2024-08-16,East,Toys,6,380.8,PENDING
ORD0036812,CUST02310,2025-04-08,East,Electronics,1,303.12,PENDING
ORD0036813,CUST02356,2024-07-25,North,Electronics,6,,completed
ORD0036814,CUST02269,2025-02-11,South,Toys,1,271.2,PENDING
ORD0036815,CUST02471,2024-02-03,SOUTH,Grocery,9,331.94,CANCELLED
ORD0036816,CUST02833,2024-06-13,South,Furniture,9,431.96,PENDING
ORD0036817,CUST04385,2024-05-03,North,Furniture,8,177.09,completed
ORD0036818,CUST04382,2024-07-05,North,Toys,5,31.71,COMPLETED
ORD0036819,CUST05096,2024-04-28,,Clothing,6,77.83,PENDING
ORD0036820,CUST03171,2024-04-16,SOUTH,Electronics,6,192.52,COMPLETED
ORD0036821,CUST00535,2025-03-16,South,Electronics,9,198.22,PENDING
ORD0036822,CUST00566,2025-04-16,SOUTH,Toys,4,223.62,completed
ORD0036823,CUST04820,2024-11-24,South,Toys,4,167.32,COMPLETED
ORD0036824,CUST01989,2024-05-22,,Grocery,4,492.0,pending
ORD0036825,CUST07473,2025-05-22,north,Clothing,3,336.17,PENDING
ORD0036826,CUST05465,2024-01-29,West,Electronics,1,266.89,pending
ORD0036827,CUST00352,2024-06-01,,Clothing,8,47.57,PENDING
ORD0036828,CUST00323,2024-10-24,North,Grocery,7,93.13,COMPLETED
ORD0036829,CUST02365,2024-07-01,SOUTH,Grocery,2,176.0,PENDING
ORD0036830,CUST04686,2024-12-04,South,Clothing,2,164.32,CANCELLED
ORD0036831,CUST01162,2024-11-05,,Toys,10,177.83,completed
ORD0036832,CUST04543,2025-04-11,East,Electronics,5,29.38,pending
ORD0036833,CUST07149,2024-07-11,South,Furniture,1,473.13,PENDING
ORD0036834,CUST05585,2024-10-23,North,Furniture,7,270.73,PENDING
ORD0036835,CUST04264,2025-01-05,North,Electronics,8,299.76,completed
ORD0036836,CUST02331,2024-05-22,,Toys,8,378.62,completed
ORD0036837,CUST00134,2024-12-29,North,Furniture,10,466.94,completed
ORD0036838,CUST04708,2024-02-29,SOUTH,Grocery,8,100.83,CANCELLED
ORD0036839,CUST04951,2024-06-02,East,Electronics,7,330.71,CANCELLED
ORD0036840,CUST02349,2025-02-09,,Furniture,2,219.11,pending
ORD0036841,CUST04833,2025-04-20,East,Toys,7,447.89,pending
ORD0036842,CUST07644,2024-03-21,North,Toys,6,474.52,pending
ORD0036843,CUST03207,2024-07-08,South,Electronics,4,110.64,pending
ORD0036844,CUST07456,2024-05-18,north,Electronics,3,254.77,pending
ORD0036845,CUST04652,2025-04-24,,Toys,6,159.55,completed
ORD0036846,CUST04618,2024-02-29,South,Toys,2,205.04,CANCELLED
ORD0036847,CUST03875,2024-09-22,North,Clothing,9,432.12,COMPLETED
ORD0036848,CUST06097,2024-12-07,South,Furniture,4,5.25,COMPLETED
ORD0036849,CUST03927,2024-09-20,North,Toys,8,63.27,CANCELLED
ORD0036850,CUST03180,2024-06-17,West,Furniture,2,233.67,pending
ORD0036851,CUST03478,2024-06-28,,Furniture,6,129.14,CANCELLED
ORD0036852,CUST04284,2025-04-22,,Electronics,9,419.26,pending
ORD0036853,CUST04607,2025-05-28,,Clothing,9,493.29,COMPLETED
ORD0036854,CUST06258,2025-03-10,,Toys,7,226.51,CANCELLED
ORD0036855,CUST03017,2025-02-17,South,Furniture,3,291.09,CANCELLED
ORD0036856,CUST05633,2024-07-31,north,Toys,7,420.53,PENDING
ORD0036857,CUST01318,2024-02-05,South,Clothing,9,142.14,CANCELLED
ORD0036858,CUST03708,2025-03-23,north,Furniture,1,199.63,completed
ORD0036859,CUST07001,2024-01-28,North,Clothing,10,496.91,COMPLETED
ORD0036860,CUST01622,2024-10-03,East,Electronics,9,9.67,CANCELLED
ORD0036861,CUST02674,2024-01-13,North,Grocery,6,380.87,PENDING
ORD0036862,CUST02804,2024-08-17,SOUTH,Clothing,5,189.1,pending
ORD0036863,CUST05517,2024-09-16,North,Clothing,7,124.25,CANCELLED
ORD0036864,CUST01839,2024-12-15,East,Grocery,10,124.89,COMPLETED
ORD0036865,CUST00375,2024-02-07,north,Toys,3,42.74,PENDING
ORD0036866,CUST01288,2024-07-17,East,Electronics,10,360.91,PENDING
ORD0036867,CUST02972,2025-05-01,North,Toys,4,480.62,PENDING
ORD0036868,CUST00411,2024-01-03,SOUTH,Electronics,2,148.04,PENDING
ORD0036869,CUST05933,2025-02-10,,Toys,9,57.81,COMPLETED
ORD0036870,CUST03520,2024-01-28,East,Clothing,9,,COMPLETED
ORD0036871,CUST02209,2025-04-01,West,Clothing,9,293.1,PENDING
ORD0036872,CUST04134,2024-05-17,,Clothing,8,220.86,COMPLETED
ORD0036873,CUST04346,2024-03-19,North,Electronics,8,222.76,COMPLETED
ORD0036874,CUST05461,2025-04-24,East,Grocery,3,456.06,completed
ORD0036875,CUST02425,2024-10-02,SOUTH,Electronics,2,94.01,completed
ORD0036876,CUST06775,2024-01-05,West,Clothing,3,240.58,PENDING
ORD0036877,CUST03273,2024-12-01,north,Grocery,10,,COMPLETED
ORD0036878,CUST05958,2025-01-20,North,Toys,2,413.68,CANCELLED
ORD0036879,CUST06254,2025-05-17,West,Electronics,10,298.58,completed
ORD0036880,CUST06718,2025-02-08,North,Furniture,1,135.81,CANCELLED
ORD0036881,CUST00525,2025-04-28,West,Grocery,3,384.2,CANCELLED
ORD0036882,CUST01893,2024-12-09,SOUTH,Furniture,8,280.27,CANCELLED
ORD0036883,CUST07548,2024-11-19,SOUTH,Furniture,10,497.84,CANCELLED
ORD0036884,CUST07416,2024-10-16,,Toys,3,254.19,completed
ORD0036885,CUST05268,2024-05-26,SOUTH,Toys,6,133.81,completed
ORD0036886,CUST07093,2024-08-25,West,Grocery,8,147.61,PENDING
ORD0036887,CUST07014,2025-05-28,West,Electronics,9,158.65,pending
ORD0036888,CUST02282,2024-01-14,North,Grocery,10,366.12,pending
ORD0036889,CUST06074,2025-02-04,South,Furniture,4,43.99,PENDING
ORD0036890,CUST00168,2025-03-22,North,Clothing,6,205.46,completed
ORD0036891,CUST03148,2024-02-13,SOUTH,Grocery,3,349.99,completed
ORD0036892,CUST00457,2024-08-20,North,Electronics,2,278.81,PENDING
ORD0036893,CUST06790,2024-06-30,East,Clothing,4,467.99,completed
ORD0036894,CUST01985,2024-10-20,North,Toys,4,430.04,completed
ORD0036895,CUST01910,2025-06-16,north,Grocery,3,494.84,CANCELLED
ORD0036896,CUST06832,2024-07-28,East,Grocery,8,442.13,completed
ORD0036897,CUST01766,2024-12-13,north,Electronics,10,96.06,PENDING
ORD0036898,CUST03215,2025-04-27,,Furniture,10,475.8,completed
ORD0036899,CUST05942,2024-12-23,South,Furniture,8,180.16,completed
ORD0036900,CUST07731,2024-08-09,West,Electronics,8,66.66,COMPLETED
ORD0036901,CUST02396,2024-03-18,West,Toys,3,354.83,CANCELLED
ORD0036902,CUST04090,2024-06-27,South,Furniture,8,212.81,pending
ORD0036903,CUST00854,2024-12-04,SOUTH,Electronics,7,482.44,COMPLETED
ORD0036904,CUST05028,2025-03-17,West,Electronics,1,166.43,CANCELLED
ORD0036905,CUST04427,2024-12-31,East,Grocery,6,170.12,pending
ORD0036906,CUST06905,2024-08-24,West,Grocery,,61.64,CANCELLED
ORD0036907,CUST07920,2024-10-19,north,Grocery,1,,CANCELLED
ORD0036908,CUST02251,2025-04-17,North,Clothing,10,62.61,completed
ORD0036909,CUST05674,2025-05-30,north,Toys,7,319.62,COMPLETED
ORD0036910,CUST01139,2025-03-27,South,Clothing,1,315.64,COMPLETED
ORD0036911,CUST05167,2024-01-06,North,Furniture,5,112.63,pending
ORD0036912,CUST04109,2025-04-05,North,Toys,6,242.12,PENDING
ORD0036913,CUST07326,2025-02-27,South,Grocery,8,76.61,COMPLETED
ORD0036914,CUST01655,2024-10-05,SOUTH,Electronics,7,299.15,CANCELLED
ORD0036915,CUST07391,2024-07-04,north,Toys,5,317.58,PENDING
ORD0036916,CUST04334,2024-02-08,SOUTH,Toys,3,331.13,CANCELLED
ORD0036917,CUST03010,2024-05-26,north,Electronics,2,85.61,completed
ORD0036918,CUST07740,2024-11-11,South,Clothing,4,366.91,PENDING
ORD0036919,CUST03513,2024-06-10,North,Clothing,1,174.83,CANCELLED
ORD0036920,CUST06949,2025-02-27,north,Electronics,9,332.81,CANCELLED
ORD0036921,CUST00684,2024-10-01,SOUTH,Electronics,4,285.32,PENDING
ORD0036922,CUST05901,2024-12-07,,Furniture,8,485.95,CANCELLED
ORD0036923,CUST04726,2024-02-29,North,Toys,6,217.1,pending
ORD0036924,CUST07593,2024-07-04,SOUTH,Electronics,9,174.65,pending
ORD0036925,CUST07274,2024-02-18,,Electronics,10,335.85,completed
ORD0036926,CUST07913,2024-07-02,South,Furniture,2,116.28,COMPLETED
ORD0036927,CUST03097,2024-02-14,SOUTH,Electronics,7,216.18,completed
ORD0036928,CUST05386,2024-01-15,West,Toys,1,108.5,completed
ORD0036929,CUST03568,2025-06-09,North,Toys,10,449.05,COMPLETED
ORD0036930,CUST00911,2024-11-25,South,Clothing,4,175.31,completed
ORD0036931,CUST02546,2024-03-01,North,Electronics,5,467.62,CANCELLED
ORD0036932,CUST03096,2024-01-09,north,Clothing,7,497.71,COMPLETED
ORD0036933,CUST07058,2025-01-06,East,Toys,1,,completed
ORD0036934,CUST00097,2025-04-24,North,Furniture,6,292.18,PENDING
ORD0036935,CUST05983,2024-06-08,East,Toys,6,231.8,completed
ORD0036936,CUST00153,2024-09-07,East,Grocery,10,280.64,COMPLETED
ORD0036937,CUST05443,2025-01-31,North,Clothing,1,411.1,CANCELLED
ORD0036938,CUST00740,2024-03-30,,Electronics,10,46.14,CANCELLED
ORD0036939,CUST04174,2024-10-28,SOUTH,Grocery,8,186.81,completed
ORD0036940,CUST04046,2024-10-04,North,Furniture,7,181.23,pending
ORD0036941,CUST05027,2024-03-21,North,Electronics,1,117.51,completed
ORD0036942,CUST02238,2024-12-20,SOUTH,Toys,4,195.7,COMPLETED
ORD0036943,CUST03436,2025-05-08,,Clothing,1,285.61,completed
ORD0036944,CUST04987,2024-08-31,East,Toys,8,121.34,pending
ORD0036945,CUST04791,2024-02-07,SOUTH,Toys,1,195.13,PENDING
ORD0036946,CUST00069,2025-05-06,South,Toys,8,94.15,COMPLETED
ORD0036947,CUST06865,2024-01-12,north,Clothing,8,16.32,pending
ORD0036948,CUST06313,2024-07-19,north,Grocery,9,229.81,completed
ORD0036949,CUST02334,2025-04-13,north,Electronics,7,411.54,COMPLETED
ORD0036950,CUST00531,2024-12-23,north,Grocery,10,68.35,PENDING
ORD0036951,CUST01570,2025-04-19,North,Grocery,,126.74,completed
ORD0036952,CUST03506,2025-01-30,West,Furniture,5,319.22,CANCELLED
ORD0036953,CUST00805,2025-05-08,West,Grocery,8,310.39,pending
ORD0036954,CUST05060,2024-04-17,North,Toys,5,220.62,PENDING
ORD0036955,CUST03029,2024-11-28,East,Furniture,7,21.93,CANCELLED
ORD0036956,CUST04063,2025-04-15,South,Furniture,1,67.93,COMPLETED
ORD0036957,CUST02299,2025-06-20,East,Clothing,10,326.06,completed
ORD0036958,CUST02381,2024-12-18,,Toys,5,60.44,PENDING
ORD0036959,CUST04395,2025-05-25,South,Furniture,6,163.27,completed
ORD0036960,CUST02650,2025-05-23,north,Electronics,2,481.95,PENDING
ORD0036961,CUST05106,2024-02-06,North,Furniture,1,437.31,PENDING
ORD0036962,CUST07470,2025-04-14,north,Toys,3,427.61,completed
ORD0036963,CUST06526,2024-02-01,East,Grocery,10,348.81,PENDING
ORD0036964,CUST06089,2024-07-08,West,Clothing,5,299.42,pending
ORD0036965,CUST05339,2024-12-17,East,Toys,6,203.77,COMPLETED
ORD0036966,CUST02136,2024-04-16,West,Electronics,3,92.3,completed
ORD0036967,CUST06991,2024-04-06,north,Clothing,9,342.81,CANCELLED
ORD0036968,CUST00889,2025-05-27,West,Grocery,,472.75,pending
ORD0036969,CUST02079,2024-02-16,,Clothing,2,416.78,COMPLETED
ORD0036970,CUST03636,2025-06-04,East,Electronics,2,137.32,PENDING
ORD0036971,CUST06629,2024-01-08,East,Toys,8,39.38,pending
ORD0036972,CUST05066,2024-05-18,SOUTH,Furniture,1,220.5,CANCELLED
ORD0036973,CUST00137,2024-12-17,West,Grocery,9,391.42,CANCELLED
ORD0036974,CUST00628,2025-06-07,East,Clothing,3,31.19,CANCELLED
ORD0036975,CUST05665,2024-03-18,north,Grocery,2,293.48,COMPLETED
ORD0036976,CUST01001,2024-05-20,West,Electronics,1,477.03,completed
ORD0036977,CUST04772,2024-02-26,North,Electronics,1,297.63,completed
ORD0036978,CUST00507,2024-01-20,SOUTH,Furniture,5,128.53,PENDING
ORD0036979,CUST04309,2024-12-27,East,Electronics,5,478.31,COMPLETED
ORD0036980,CUST00775,2024-03-10,SOUTH,Clothing,5,228.8,COMPLETED
ORD0036981,CUST06792,2024-05-26,East,Grocery,10,,CANCELLED
ORD0036982,CUST00992,2024-09-05,North,Toys,2,444.48,PENDING
ORD0036983,CUST00043,2024-05-09,East,Electronics,3,12.87,PENDING
ORD0036984,CUST07219,2024-05-17,SOUTH,Furniture,4,302.55,CANCELLED
ORD0036985,CUST04101,2024-12-10,SOUTH,Electronics,8,37.74,CANCELLED
ORD0036986,CUST04251,2024-10-10,West,Furniture,7,52.62,pending
ORD0036987,CUST03705,2024-09-10,South,Toys,7,492.57,PENDING
ORD0036988,CUST07558,2024-06-16,north,Toys,5,,CANCELLED
ORD0036989,CUST00970,2024-12-28,South,Furniture,9,418.25,PENDING
ORD0036990,CUST06170,2024-06-02,SOUTH,Furniture,7,86.53,completed
ORD0036991,CUST05327,2025-03-02,West,Toys,2,465.26,CANCELLED
ORD0036992,CUST02703,2024-10-13,SOUTH,Grocery,9,219.8,completed
ORD0036993,CUST01931,2024-03-23,north,Clothing,4,186.67,completed
ORD0036994,CUST00975,2024-05-27,West,Clothing,3,14.72,COMPLETED
ORD0036995,CUST02225,2024-06-02,East,Electronics,10,394.6,COMPLETED
ORD0036996,CUST01048,2024-12-04,,Electronics,4,234.81,pending
ORD0036997,CUST01472,2024-05-30,South,Toys,1,412.07,COMPLETED
ORD0036998,CUST04774,2024-07-14,North,Furniture,1,414.67,completed
ORD0036999,CUST00136,2025-02-07,North,Clothing,2,472.04,PENDING
ORD0037000,CUST05570,2024-01-21,East,Electronics,2,29.39,COMPLETED
ORD0037001,CUST01106,2024-01-03,West,Toys,8,65.56,COMPLETED
ORD0037002,CUST07400,2024-05-22,North,Clothing,6,350.9,completed
ORD0037003,CUST04786,2025-02-06,West,Clothing,3,220.67,COMPLETED
ORD0037004,CUST06969,2025-04-20,South,Toys,10,376.23,completed
ORD0037005,CUST00858,2024-07-13,north,Electronics,10,374.23,completed
ORD0037006,CUST05800,2024-03-14,north,Electronics,6,191.57,CANCELLED
ORD0037007,CUST05655,2024-03-04,north,Furniture,1,378.34,CANCELLED
ORD0037008,CUST03897,2024-01-06,north,Clothing,5,74.94,COMPLETED
ORD0037009,CUST04757,2025-03-04,North,Clothing,6,367.87,COMPLETED
ORD0037010,CUST01296,2025-03-22,East,Furniture,4,70.48,pending
ORD0037011,CUST07633,2024-03-22,South,Toys,7,477.12,pending
ORD0037012,CUST07020,2025-03-17,East,Toys,2,457.48,pending
ORD0037013,CUST03451,2024-02-22,South,Toys,6,444.35,completed
ORD0037014,CUST03594,2025-03-21,North,Electronics,3,60.44,COMPLETED
ORD0037015,CUST04684,2024-04-11,East,Clothing,,362.09,pending
ORD0037016,CUST07072,2024-11-11,,Grocery,4,92.0,pending
ORD0037017,CUST01975,2024-02-03,SOUTH,Toys,8,480.76,completed
ORD0037018,CUST02038,2024-05-09,South,Grocery,4,363.38,PENDING
ORD0037019,CUST03266,2024-11-25,SOUTH,Furniture,6,465.91,PENDING
ORD0037020,CUST06951,2024-11-15,north,Clothing,10,387.07,CANCELLED
ORD0037021,CUST01861,2024-03-08,East,Grocery,9,254.57,completed
ORD0037022,CUST03614,2024-12-05,East,Furniture,3,324.73,pending
ORD0037023,CUST01533,2024-03-14,East,Electronics,4,65.19,pending
ORD0037024,CUST04510,2024-11-18,West,Toys,5,398.49,CANCELLED
ORD0037025,CUST06451,2025-05-14,north,Clothing,1,173.53,completed
ORD0037026,CUST01080,2025-02-25,East,Toys,9,199.09,PENDING
ORD0037027,CUST04623,2024-04-24,SOUTH,Furniture,5,407.75,pending
ORD0037028,CUST07197,2024-06-18,SOUTH,Furniture,1,454.35,COMPLETED
ORD0037029,CUST07903,2024-07-19,North,Grocery,1,220.1,PENDING
ORD0037030,CUST03919,2024-08-27,South,Furniture,7,39.36,pending
ORD0037031,CUST03396,2024-07-22,West,Furniture,1,271.12,CANCELLED
ORD0037032,CUST01047,2024-04-29,North,Toys,5,18.84,pending
ORD0037033,CUST06955,2024-01-09,North,Furniture,6,84.18,COMPLETED
ORD0037034,CUST07211,2024-09-13,West,Electronics,1,268.9,CANCELLED
ORD0037035,CUST06972,2025-05-26,South,Clothing,6,220.24,CANCELLED
ORD0037036,CUST03375,2024-06-15,South,Toys,7,162.79,pending
ORD0037037,CUST02422,2024-08-04,East,Clothing,7,370.96,CANCELLED
ORD0037038,CUST05287,2024-06-17,West,Toys,8,391.67,completed
ORD0037039,CUST05144,2024-10-07,South,Electronics,1,388.72,PENDING
ORD0037040,CUST03732,2024-12-12,north,Furniture,8,463.78,completed
ORD0037041,CUST05113,2024-02-25,East,Electronics,5,122.31,CANCELLED
ORD0037042,CUST01931,2024-01-12,West,Furniture,3,309.6,COMPLETED
ORD0037043,CUST05811,2024-02-23,South,Electronics,9,243.37,COMPLETED
ORD0037044,CUST06563,2024-04-17,North,Clothing,1,201.11,PENDING
ORD0037045,CUST00043,2024-07-28,SOUTH,Grocery,8,297.72,COMPLETED
ORD0037046,CUST00577,2024-01-22,South,Furniture,9,482.28,COMPLETED
ORD0037047,CUST03984,2024-05-23,north,Furniture,2,226.94,PENDING
ORD0037048,CUST07589,2024-09-18,North,Clothing,9,10.98,pending
ORD0037049,CUST03178,2024-10-27,north,Clothing,9,444.06,COMPLETED
ORD0037050,CUST02423,2025-04-25,,Furniture,5,374.65,CANCELLED
ORD0037051,CUST04275,2024-02-28,north,Electronics,2,416.44,PENDING
ORD0037052,CUST02268,2025-06-12,North,Furniture,6,352.66,pending
ORD0037053,CUST01058,2025-03-07,SOUTH,Clothing,3,97.84,CANCELLED
ORD0037054,CUST03938,2024-01-24,north,Clothing,7,436.93,completed
ORD0037055,CUST03000,2025-05-14,West,Toys,5,178.09,CANCELLED
ORD0037056,CUST05050,2025-04-18,West,Electronics,7,285.49,pending
ORD0037057,CUST07160,2025-02-15,north,Toys,5,423.75,COMPLETED
ORD0037058,CUST04306,2024-01-10,North,Furniture,,277.52,CANCELLED
ORD0037059,CUST07392,2024-11-05,East,Furniture,6,277.91,completed
ORD0037060,CUST02101,2024-02-06,East,Grocery,3,147.61,PENDING
ORD0037061,CUST00206,2024-10-28,SOUTH,Grocery,3,81.63,PENDING
ORD0037062,CUST01805,2024-11-26,SOUTH,Furniture,4,314.8,completed
ORD0037063,CUST03373,2024-01-05,North,Furniture,3,250.52,PENDING
ORD0037064,CUST02672,2024-07-27,SOUTH,Furniture,4,159.03,completed
ORD0037065,CUST00612,2024-04-12,SOUTH,Furniture,9,435.95,pending
ORD0037066,CUST01602,2024-06-05,West,Furniture,6,487.82,PENDING
ORD0037067,CUST03244,2025-01-16,,Toys,9,243.6,pending
ORD0037068,CUST00612,2024-04-16,East,Electronics,1,331.18,CANCELLED
ORD0037069,CUST01071,2025-04-25,South,Grocery,10,343.08,COMPLETED
ORD0037070,CUST00945,2024-03-20,West,Toys,8,400.65,pending
ORD0037071,CUST01838,2025-04-18,South,Clothing,8,16.29,CANCELLED
ORD0037072,CUST07286,2024-04-09,SOUTH,Electronics,2,271.45,COMPLETED
ORD0037073,CUST01083,2024-06-11,South,Clothing,8,195.96,PENDING
ORD0037074,CUST04820,2025-06-02,,Clothing,2,272.08,completed
ORD0037075,CUST07878,2024-11-14,,Furniture,1,189.26,pending
ORD0037076,CUST06512,2024-09-27,West,Electronics,7,148.5,PENDING
ORD0037077,CUST00511,2024-05-01,north,Grocery,10,462.08,CANCELLED
ORD0037078,CUST06009,2024-07-25,north,Clothing,4,100.91,completed
ORD0037079,CUST01934,2025-06-23,SOUTH,Grocery,8,204.58,pending
ORD0037080,CUST05896,2024-05-06,East,Electronics,1,300.32,completed
ORD0037081,CUST02461,2024-09-19,SOUTH,Clothing,2,230.08,completed
ORD0037082,CUST05291,2025-05-27,East,Furniture,1,445.15,PENDING
ORD0037083,CUST00542,2025-03-29,West,Furniture,,231.05,CANCELLED
ORD0037084,CUST05761,2024-01-02,,Electronics,5,208.71,CANCELLED
ORD0037085,CUST03653,2024-08-12,West,Grocery,3,193.39,pending
ORD0037086,CUST03213,2024-03-03,SOUTH,Toys,4,392.44,PENDING
ORD0037087,CUST07130,2024-03-19,East,Electronics,3,140.89,pending
ORD0037088,CUST04352,2024-07-17,SOUTH,Furniture,8,257.72,PENDING
ORD0037089,CUST00463,2024-07-16,north,Furniture,10,358.79,COMPLETED
ORD0037090,CUST05955,2025-06-18,East,Grocery,8,331.17,completed
ORD0037091,CUST03944,2024-03-21,South,Clothing,5,22.07,completed
ORD0037092,CUST00330,2025-02-25,north,Furniture,10,357.63,PENDING
ORD0037093,CUST01249,2024-05-06,South,Furniture,4,414.47,COMPLETED
ORD0037094,CUST05879,2025-01-10,north,Clothing,2,183.47,CANCELLED
ORD0037095,CUST03551,2024-08-11,SOUTH,Electronics,2,172.64,completed
ORD0037096,CUST00462,2025-06-20,North,Toys,4,285.2,CANCELLED
ORD0037097,CUST04519,2025-01-27,East,Grocery,1,231.55,completed
ORD0037098,CUST05522,2024-07-06,north,Grocery,6,484.52,pending
ORD0037099,CUST05075,2024-06-14,South,Clothing,3,63.12,completed
ORD0037100,CUST02477,2025-03-09,East,Furniture,10,296.07,PENDING
ORD0037101,CUST04174,2025-04-01,north,Furniture,9,386.25,COMPLETED
ORD0037102,CUST02109,2025-06-24,north,Grocery,9,36.93,pending
ORD0037103,CUST04702,2024-11-08,north,Toys,5,305.48,COMPLETED
ORD0037104,CUST05726,2025-04-16,SOUTH,Toys,9,402.62,PENDING
ORD0037105,CUST02423,2025-02-24,North,Toys,2,215.15,PENDING
ORD0037106,CUST03399,2025-01-01,East,Clothing,6,207.95,pending
ORD0037107,CUST06148,2024-12-04,,Electronics,10,432.48,completed
ORD0037108,CUST07742,2024-04-10,,Toys,10,332.57,PENDING
ORD0037109,CUST03880,2025-06-18,West,Grocery,1,52.71,COMPLETED
ORD0037110,CUST03334,2025-05-30,North,Furniture,5,217.15,completed
ORD0037111,CUST02279,2024-08-15,SOUTH,Electronics,2,184.12,completed
ORD0037112,CUST01891,2024-04-22,West,Furniture,7,280.11,COMPLETED
ORD0037113,CUST03790,2025-04-03,West,Electronics,7,226.82,pending
ORD0037114,CUST06128,2025-03-07,West,Grocery,2,306.86,completed
ORD0037115,CUST06836,2024-08-29,North,Grocery,10,34.71,completed
ORD0037116,CUST02404,2025-01-27,north,Grocery,5,289.41,completed
ORD0037117,CUST06637,2024-10-08,North,Grocery,2,372.1,completed
ORD0037118,CUST03228,2024-02-27,North,Furniture,9,147.16,completed
ORD0037119,CUST07136,2024-12-05,north,Toys,6,40.08,COMPLETED
ORD0037120,CUST02958,2024-08-03,North,Furniture,8,55.6,COMPLETED
ORD0037121,CUST01745,2024-06-18,West,Grocery,8,437.78,pending
ORD0037122,CUST07462,2024-12-02,,Grocery,9,144.39,COMPLETED
ORD0037123,CUST02471,2024-07-05,West,Toys,8,259.57,pending
ORD0037124,CUST05983,2025-06-06,North,Electronics,1,316.93,pending
